"country","date","cases"
"Austria",2022-08-15,3931
"Austria",2022-08-16,6698
"Austria",2022-08-17,7755
"Austria",2022-08-18,5826
"Austria",2022-08-19,5572
"Austria",2022-08-20,4707
"Austria",2022-08-21,3129
"Austria",2022-08-22,5504
"Austria",2022-08-23,5915
"Austria",2022-08-24,5440
"Austria",2022-08-25,5057
"Austria",2022-08-26,5050
"Austria",2022-08-27,3941
"Austria",2022-08-28,2755
"Austria",2022-08-29,4997
"Austria",2022-08-30,5567
"Austria",2022-08-31,4772
"Austria",2022-09-01,4153
"Austria",2022-09-02,3942
"Austria",2022-09-03,3363
"Austria",2022-09-04,2818
"Austria",2022-09-05,4567
"Austria",2022-09-06,5305
"Austria",2022-09-07,4443
"Austria",2022-09-08,4279
"Austria",2022-09-09,4135
"Austria",2022-09-10,3394
"Austria",2022-09-11,2777
"Austria",2022-09-12,5143
"Austria",2022-09-13,6177
"Austria",2022-09-14,5514
"Austria",2022-09-15,NA
"Australia",2020-01-01,0
"Australia",2020-01-02,0
"Australia",2020-01-03,0
"Australia",2020-01-04,0
"Australia",2020-01-05,0
"Australia",2020-01-06,0
"Australia",2020-01-07,0
"Australia",2020-01-08,0
"Australia",2020-01-09,0
"Australia",2020-01-10,0
"Australia",2020-01-11,0
"Australia",2020-01-12,0
"Australia",2020-01-13,0
"Australia",2020-01-14,0
"Australia",2020-01-15,0
"Australia",2020-01-16,0
"Australia",2020-01-17,0
"Australia",2020-01-18,0
"Australia",2020-01-19,0
"Australia",2020-01-20,0
"Australia",2020-01-21,0
"Australia",2020-01-22,0
"Australia",2020-01-23,1
"Australia",2020-01-24,3
"Australia",2020-01-25,0
"Australia",2020-01-26,0
"Australia",2020-01-27,1
"Australia",2020-01-28,0
"Australia",2020-01-29,4
"Australia",2020-01-30,0
"Australia",2020-01-31,0
"Australia",2020-02-01,1
"Australia",2020-02-02,2
"Australia",2020-02-03,0
"Australia",2020-02-04,1
"Australia",2020-02-05,1
"Australia",2020-02-06,1
"Australia",2020-02-07,0
"Australia",2020-02-08,0
"Australia",2020-02-09,0
"Australia",2020-02-10,0
"Australia",2020-02-11,0
"Australia",2020-02-12,0
"Australia",2020-02-13,0
"Australia",2020-02-14,0
"Australia",2020-02-15,0
"Australia",2020-02-16,0
"Australia",2020-02-17,0
"Australia",2020-02-18,0
"Australia",2020-02-19,0
"Australia",2020-02-20,0
"Australia",2020-02-21,4
"Australia",2020-02-22,1
"Australia",2020-02-23,0
"Australia",2020-02-24,0
"Australia",2020-02-25,0
"Australia",2020-02-26,0
"Australia",2020-02-27,3
"Australia",2020-02-28,2
"Australia",2020-02-29,0
"Australia",2020-03-01,3
"Australia",2020-03-02,4
"Australia",2020-03-03,8
"Australia",2020-03-04,11
"Australia",2020-03-05,8
"Australia",2020-03-06,4
"Australia",2020-03-07,10
"Australia",2020-03-08,7
"Australia",2020-03-09,12
"Australia",2020-03-10,20
"Australia",2020-03-11,15
"Australia",2020-03-12,30
"Australia",2020-03-13,41
"Australia",2020-03-14,51
"Australia",2020-03-15,48
"Australia",2020-03-16,79
"Australia",2020-03-17,78
"Australia",2020-03-18,113
"Australia",2020-03-19,142
"Australia",2020-03-20,138
"Australia",2020-03-21,225
"Australia",2020-03-22,280
"Australia",2020-03-23,328
"Australia",2020-03-24,370
"Australia",2020-03-25,380
"Australia",2020-03-26,379
"Australia",2020-03-27,372
"Australia",2020-03-28,459
"Australia",2020-03-29,345
"Australia",2020-03-30,270
"Australia",2020-03-31,313
"Australia",2020-04-01,306
"Australia",2020-04-02,276
"Australia",2020-04-03,227
"Australia",2020-04-04,190
"Australia",2020-04-05,143
"Australia",2020-04-06,106
"Australia",2020-04-07,119
"Australia",2020-04-08,105
"Australia",2020-04-09,85
"Australia",2020-04-10,107
"Australia",2020-04-11,97
"Australia",2020-04-12,25
"Australia",2020-04-13,44
"Australia",2020-04-14,49
"Australia",2020-04-15,38
"Australia",2020-04-16,33
"Australia",2020-04-17,47
"Australia",2020-04-18,42
"Australia",2020-04-19,45
"Australia",2020-04-20,13
"Australia",2020-04-21,23
"Australia",2020-04-22,12
"Australia",2020-04-23,8
"Australia",2020-04-24,20
"Australia",2020-04-25,20
"Australia",2020-04-26,18
"Australia",2020-04-27,8
"Australia",2020-04-28,12
"Australia",2020-04-29,17
"Australia",2020-04-30,11
"Australia",2020-05-01,12
"Australia",2020-05-02,15
"Australia",2020-05-03,18
"Australia",2020-05-04,27
"Australia",2020-05-05,27
"Australia",2020-05-06,26
"Australia",2020-05-07,22
"Australia",2020-05-08,18
"Australia",2020-05-09,16
"Australia",2020-05-10,14
"Australia",2020-05-11,8
"Australia",2020-05-12,24
"Australia",2020-05-13,14
"Australia",2020-05-14,14
"Australia",2020-05-15,32
"Australia",2020-05-16,17
"Australia",2020-05-17,8
"Australia",2020-05-18,9
"Australia",2020-05-19,8
"Australia",2020-05-20,13
"Australia",2020-05-21,6
"Australia",2020-05-22,15
"Australia",2020-05-23,15
"Australia",2020-05-24,4
"Australia",2020-05-25,9
"Australia",2020-05-26,15
"Australia",2020-05-27,11
"Australia",2020-05-28,18
"Australia",2020-05-29,17
"Australia",2020-05-30,11
"Australia",2020-05-31,12
"Australia",2020-06-01,8
"Australia",2020-06-02,17
"Australia",2020-06-03,8
"Australia",2020-06-04,10
"Australia",2020-06-05,11
"Australia",2020-06-06,2
"Australia",2020-06-07,5
"Australia",2020-06-08,5
"Australia",2020-06-09,2
"Australia",2020-06-10,7
"Australia",2020-06-11,9
"Australia",2020-06-12,9
"Australia",2020-06-13,12
"Australia",2020-06-14,18
"Australia",2020-06-15,15
"Australia",2020-06-16,12
"Australia",2020-06-17,23
"Australia",2020-06-18,21
"Australia",2020-06-19,20
"Australia",2020-06-20,26
"Australia",2020-06-21,25
"Australia",2020-06-22,18
"Australia",2020-06-23,20
"Australia",2020-06-24,30
"Australia",2020-06-25,36
"Australia",2020-06-26,37
"Australia",2020-06-27,47
"Australia",2020-06-28,53
"Australia",2020-06-29,85
"Australia",2020-06-30,71
"Australia",2020-07-01,87
"Australia",2020-07-02,86
"Australia",2020-07-03,66
"Australia",2020-07-04,115
"Australia",2020-07-05,94
"Australia",2020-07-06,140
"Australia",2020-07-07,199
"Australia",2020-07-08,147
"Australia",2020-07-09,182
"Australia",2020-07-10,307
"Australia",2020-07-11,227
"Australia",2020-07-12,278
"Australia",2020-07-13,192
"Australia",2020-07-14,284
"Australia",2020-07-15,259
"Australia",2020-07-16,330
"Australia",2020-07-17,438
"Australia",2020-07-18,233
"Australia",2020-07-19,381
"Australia",2020-07-20,281
"Australia",2020-07-21,387
"Australia",2020-07-22,502
"Australia",2020-07-23,407
"Australia",2020-07-24,309
"Australia",2020-07-25,372
"Australia",2020-07-26,475
"Australia",2020-07-27,549
"Australia",2020-07-28,400
"Australia",2020-07-29,319
"Australia",2020-07-30,746
"Australia",2020-07-31,652
"Australia",2020-08-01,419
"Australia",2020-08-02,687
"Australia",2020-08-03,444
"Australia",2020-08-04,453
"Australia",2020-08-05,739
"Australia",2020-08-06,483
"Australia",2020-08-07,463
"Australia",2020-08-08,475
"Australia",2020-08-09,404
"Australia",2020-08-10,337
"Australia",2020-08-11,354
"Australia",2020-08-12,428
"Australia",2020-08-13,292
"Australia",2020-08-14,385
"Australia",2020-08-15,313
"Australia",2020-08-16,285
"Australia",2020-08-17,290
"Australia",2020-08-18,226
"Australia",2020-08-19,228
"Australia",2020-08-20,246
"Australia",2020-08-21,180
"Australia",2020-08-22,200
"Australia",2020-08-23,216
"Australia",2020-08-24,121
"Australia",2020-08-25,151
"Australia",2020-08-26,156
"Australia",2020-08-27,124
"Australia",2020-08-28,131
"Australia",2020-08-29,112
"Australia",2020-08-30,125
"Australia",2020-08-31,84
"Australia",2020-09-01,85
"Australia",2020-09-02,109
"Australia",2020-09-03,127
"Australia",2020-09-04,89
"Australia",2020-09-05,83
"Australia",2020-09-06,76
"Australia",2020-09-07,48
"Australia",2020-09-08,67
"Australia",2020-09-09,93
"Australia",2020-09-10,59
"Australia",2020-09-11,56
"Australia",2020-09-12,46
"Australia",2020-09-13,50
"Australia",2020-09-14,39
"Australia",2020-09-15,50
"Australia",2020-09-16,53
"Australia",2020-09-17,35
"Australia",2020-09-18,51
"Australia",2020-09-19,24
"Australia",2020-09-20,19
"Australia",2020-09-21,16
"Australia",2020-09-22,33
"Australia",2020-09-23,23
"Australia",2020-09-24,16
"Australia",2020-09-25,18
"Australia",2020-09-26,17
"Australia",2020-09-27,24
"Australia",2020-09-28,5
"Australia",2020-09-29,20
"Australia",2020-09-30,17
"Australia",2020-10-01,19
"Australia",2020-10-02,15
"Australia",2020-10-03,10
"Australia",2020-10-04,15
"Australia",2020-10-05,11
"Australia",2020-10-06,28
"Australia",2020-10-07,10
"Australia",2020-10-08,25
"Australia",2020-10-09,24
"Australia",2020-10-10,18
"Australia",2020-10-11,21
"Australia",2020-10-12,23
"Australia",2020-10-13,33
"Australia",2020-10-14,25
"Australia",2020-10-15,23
"Australia",2020-10-16,9
"Australia",2020-10-17,13
"Australia",2020-10-18,12
"Australia",2020-10-19,8
"Australia",2020-10-20,30
"Australia",2020-10-21,16
"Australia",2020-10-22,21
"Australia",2020-10-23,18
"Australia",2020-10-24,16
"Australia",2020-10-25,21
"Australia",2020-10-26,9
"Australia",2020-10-27,14
"Australia",2020-10-28,14
"Australia",2020-10-29,14
"Australia",2020-10-30,14
"Australia",2020-10-31,9
"Australia",2020-11-01,6
"Australia",2020-11-02,8
"Australia",2020-11-03,8
"Australia",2020-11-04,13
"Australia",2020-11-05,12
"Australia",2020-11-06,11
"Australia",2020-11-07,7
"Australia",2020-11-08,6
"Australia",2020-11-09,10
"Australia",2020-11-10,10
"Australia",2020-11-11,8
"Australia",2020-11-12,13
"Australia",2020-11-13,6
"Australia",2020-11-14,9
"Australia",2020-11-15,17
"Australia",2020-11-16,21
"Australia",2020-11-17,10
"Australia",2020-11-18,17
"Australia",2020-11-19,8
"Australia",2020-11-20,8
"Australia",2020-11-21,15
"Australia",2020-11-22,14
"Australia",2020-11-23,15
"Australia",2020-11-24,13
"Australia",2020-11-25,8
"Australia",2020-11-26,11
"Australia",2020-11-27,6
"Australia",2020-11-28,11
"Australia",2020-11-29,8
"Australia",2020-11-30,10
"Australia",2020-12-01,8
"Australia",2020-12-02,11
"Australia",2020-12-03,16
"Australia",2020-12-04,10
"Australia",2020-12-05,7
"Australia",2020-12-06,9
"Australia",2020-12-07,7
"Australia",2020-12-08,15
"Australia",2020-12-09,6
"Australia",2020-12-10,9
"Australia",2020-12-11,11
"Australia",2020-12-12,13
"Australia",2020-12-13,6
"Australia",2020-12-14,8
"Australia",2020-12-15,9
"Australia",2020-12-16,12
"Australia",2020-12-17,13
"Australia",2020-12-18,21
"Australia",2020-12-19,35
"Australia",2020-12-20,44
"Australia",2020-12-21,26
"Australia",2020-12-22,21
"Australia",2020-12-23,19
"Australia",2020-12-24,24
"Australia",2020-12-25,15
"Australia",2020-12-26,21
"Australia",2020-12-27,16
"Australia",2020-12-28,25
"Australia",2020-12-29,13
"Australia",2020-12-30,31
"Australia",2020-12-31,28
"Australia",2021-01-01,19
"Australia",2021-01-02,41
"Australia",2021-01-03,15
"Australia",2021-01-04,21
"Australia",2021-01-05,21
"Australia",2021-01-06,13
"Australia",2021-01-07,11
"Australia",2021-01-08,24
"Australia",2021-01-09,12
"Australia",2021-01-10,13
"Australia",2021-01-11,19
"Australia",2021-01-12,20
"Australia",2021-01-13,16
"Australia",2021-01-14,10
"Australia",2021-01-15,11
"Australia",2021-01-16,20
"Australia",2021-01-17,19
"Australia",2021-01-18,13
"Australia",2021-01-19,11
"Australia",2021-01-20,11
"Australia",2021-01-21,10
"Australia",2021-01-22,7
"Australia",2021-01-23,7
"Australia",2021-01-24,6
"Australia",2021-01-25,11
"Australia",2021-01-26,4
"Australia",2021-01-27,7
"Australia",2021-01-28,8
"Australia",2021-01-29,6
"Australia",2021-01-30,6
"Australia",2021-01-31,4
"Australia",2021-02-01,8
"Australia",2021-02-02,6
"Australia",2021-02-03,6
"Australia",2021-02-04,9
"Australia",2021-02-05,6
"Australia",2021-02-06,5
"Australia",2021-02-07,3
"Australia",2021-02-08,7
"Australia",2021-02-09,2
"Australia",2021-02-10,11
"Australia",2021-02-11,8
"Australia",2021-02-12,7
"Australia",2021-02-13,5
"Australia",2021-02-14,6
"Australia",2021-02-15,2
"Australia",2021-02-16,5
"Australia",2021-02-17,6
"Australia",2021-02-18,1
"Australia",2021-02-19,5
"Australia",2021-02-20,2
"Australia",2021-02-21,6
"Australia",2021-02-22,4
"Australia",2021-02-23,7
"Australia",2021-02-24,2
"Australia",2021-02-25,8
"Australia",2021-02-26,11
"Australia",2021-02-27,7
"Australia",2021-02-28,5
"Australia",2021-03-01,8
"Australia",2021-03-02,9
"Australia",2021-03-03,10
"Australia",2021-03-04,11
"Australia",2021-03-05,13
"Australia",2021-03-06,9
"Australia",2021-03-07,6
"Australia",2021-03-08,9
"Australia",2021-03-09,15
"Australia",2021-03-10,14
"Australia",2021-03-11,15
"Australia",2021-03-12,12
"Australia",2021-03-13,11
"Australia",2021-03-14,5
"Australia",2021-03-15,14
"Australia",2021-03-16,7
"Australia",2021-03-17,17
"Australia",2021-03-18,13
"Australia",2021-03-19,17
"Australia",2021-03-20,9
"Australia",2021-03-21,4
"Australia",2021-03-22,10
"Australia",2021-03-23,7
"Australia",2021-03-24,10
"Australia",2021-03-25,10
"Australia",2021-03-26,11
"Australia",2021-03-27,12
"Australia",2021-03-28,8
"Australia",2021-03-29,18
"Australia",2021-03-30,18
"Australia",2021-03-31,10
"Australia",2021-04-01,19
"Australia",2021-04-02,12
"Australia",2021-04-03,6
"Australia",2021-04-04,7
"Australia",2021-04-05,10
"Australia",2021-04-06,9
"Australia",2021-04-07,14
"Australia",2021-04-08,6
"Australia",2021-04-09,5
"Australia",2021-04-10,6
"Australia",2021-04-11,9
"Australia",2021-04-12,13
"Australia",2021-04-13,18
"Australia",2021-04-14,14
"Australia",2021-04-15,17
"Australia",2021-04-16,14
"Australia",2021-04-17,21
"Australia",2021-04-18,14
"Australia",2021-04-19,24
"Australia",2021-04-20,16
"Australia",2021-04-21,19
"Australia",2021-04-22,25
"Australia",2021-04-23,37
"Australia",2021-04-24,17
"Australia",2021-04-25,8
"Australia",2021-04-26,28
"Australia",2021-04-27,30
"Australia",2021-04-28,25
"Australia",2021-04-29,28
"Australia",2021-04-30,22
"Australia",2021-05-01,10
"Australia",2021-05-02,11
"Australia",2021-05-03,15
"Australia",2021-05-04,11
"Australia",2021-05-05,13
"Australia",2021-05-06,22
"Australia",2021-05-07,10
"Australia",2021-05-08,9
"Australia",2021-05-09,17
"Australia",2021-05-10,9
"Australia",2021-05-11,7
"Australia",2021-05-12,9
"Australia",2021-05-13,6
"Australia",2021-05-14,2
"Australia",2021-05-15,7
"Australia",2021-05-16,8
"Australia",2021-05-17,4
"Australia",2021-05-18,10
"Australia",2021-05-19,4
"Australia",2021-05-20,5
"Australia",2021-05-21,3
"Australia",2021-05-22,4
"Australia",2021-05-23,3
"Australia",2021-05-24,9
"Australia",2021-05-25,9
"Australia",2021-05-26,15
"Australia",2021-05-27,15
"Australia",2021-05-28,11
"Australia",2021-05-29,10
"Australia",2021-05-30,15
"Australia",2021-05-31,8
"Australia",2021-06-01,12
"Australia",2021-06-02,14
"Australia",2021-06-03,8
"Australia",2021-06-04,7
"Australia",2021-06-05,8
"Australia",2021-06-06,17
"Australia",2021-06-07,19
"Australia",2021-06-08,12
"Australia",2021-06-09,8
"Australia",2021-06-10,17
"Australia",2021-06-11,3
"Australia",2021-06-12,9
"Australia",2021-06-13,11
"Australia",2021-06-14,13
"Australia",2021-06-15,11
"Australia",2021-06-16,16
"Australia",2021-06-17,11
"Australia",2021-06-18,11
"Australia",2021-06-19,10
"Australia",2021-06-20,8
"Australia",2021-06-21,24
"Australia",2021-06-22,10
"Australia",2021-06-23,14
"Australia",2021-06-24,31
"Australia",2021-06-25,16
"Australia",2021-06-26,37
"Australia",2021-06-27,44
"Australia",2021-06-28,29
"Australia",2021-06-29,32
"Australia",2021-06-30,48
"Australia",2021-07-01,34
"Australia",2021-07-02,43
"Australia",2021-07-03,49
"Australia",2021-07-04,22
"Australia",2021-07-05,47
"Australia",2021-07-06,29
"Australia",2021-07-07,29
"Australia",2021-07-08,44
"Australia",2021-07-09,50
"Australia",2021-07-10,62
"Australia",2021-07-11,86
"Australia",2021-07-12,121
"Australia",2021-07-13,99
"Australia",2021-07-14,108
"Australia",2021-07-15,85
"Australia",2021-07-16,116
"Australia",2021-07-17,139
"Australia",2021-07-18,128
"Australia",2021-07-19,120
"Australia",2021-07-20,109
"Australia",2021-07-21,141
"Australia",2021-07-22,158
"Australia",2021-07-23,162
"Australia",2021-07-24,178
"Australia",2021-07-25,161
"Australia",2021-07-26,166
"Australia",2021-07-27,187
"Australia",2021-07-28,206
"Australia",2021-07-29,261
"Australia",2021-07-30,177
"Australia",2021-07-31,221
"Australia",2021-08-01,257
"Australia",2021-08-02,229
"Australia",2021-08-03,223
"Australia",2021-08-04,256
"Australia",2021-08-05,302
"Australia",2021-08-06,309
"Australia",2021-08-07,363
"Australia",2021-08-08,292
"Australia",2021-08-09,301
"Australia",2021-08-10,383
"Australia",2021-08-11,368
"Australia",2021-08-12,382
"Australia",2021-08-13,418
"Australia",2021-08-14,496
"Australia",2021-08-15,446
"Australia",2021-08-16,524
"Australia",2021-08-17,498
"Australia",2021-08-18,685
"Australia",2021-08-19,758
"Australia",2021-08-20,717
"Australia",2021-08-21,903
"Australia",2021-08-22,915
"Australia",2021-08-23,909
"Australia",2021-08-24,842
"Australia",2021-08-25,993
"Australia",2021-08-26,1131
"Australia",2021-08-27,986
"Australia",2021-08-28,1133
"Australia",2021-08-29,1328
"Australia",2021-08-30,1381
"Australia",2021-08-31,1257
"Australia",2021-09-01,1262
"Australia",2021-09-02,1482
"Australia",2021-09-03,1662
"Australia",2021-09-04,1760
"Australia",2021-09-05,1688
"Australia",2021-09-06,1546
"Australia",2021-09-07,1494
"Australia",2021-09-08,1722
"Australia",2021-09-09,1752
"Australia",2021-09-10,1903
"Australia",2021-09-11,2077
"Australia",2021-09-12,1672
"Australia",2021-09-13,1751
"Australia",2021-09-14,1606
"Australia",2021-09-15,1699
"Australia",2021-09-16,1885
"Australia",2021-09-17,1830
"Australia",2021-09-18,1885
"Australia",2021-09-19,1610
"Australia",2021-09-20,1515
"Australia",2021-09-21,1643
"Australia",2021-09-22,1684
"Australia",2021-09-23,1849
"Australia",2021-09-24,1797
"Australia",2021-09-25,1887
"Australia",2021-09-26,1770
"Australia",2021-09-27,1513
"Australia",2021-09-28,1753
"Australia",2021-09-29,1839
"Australia",2021-09-30,2419
"Australia",2021-10-01,2066
"Australia",2021-10-02,2360
"Australia",2021-10-03,1932
"Australia",2021-10-04,2042
"Australia",2021-10-05,2407
"Australia",2021-10-06,2045
"Australia",2021-10-07,2273
"Australia",2021-10-08,2527
"Australia",2021-10-09,2576
"Australia",2021-10-10,2402
"Australia",2021-10-11,2147
"Australia",2021-10-12,1861
"Australia",2021-10-13,2075
"Australia",2021-10-14,2752
"Australia",2021-10-15,2616
"Australia",2021-10-16,2342
"Australia",2021-10-17,2172
"Australia",2021-10-18,2186
"Australia",2021-10-19,2047
"Australia",2021-10-20,2150
"Australia",2021-10-21,2643
"Australia",2021-10-22,2523
"Australia",2021-10-23,2107
"Australia",2021-10-24,2241
"Australia",2021-10-25,1764
"Australia",2021-10-26,1808
"Australia",2021-10-27,1850
"Australia",2021-10-28,2225
"Australia",2021-10-29,1935
"Australia",2021-10-30,1601
"Australia",2021-10-31,1221
"Australia",2021-11-01,1613
"Australia",2021-11-02,1170
"Australia",2021-11-03,1146
"Australia",2021-11-04,1573
"Australia",2021-11-05,1601
"Australia",2021-11-06,1560
"Australia",2021-11-07,1433
"Australia",2021-11-08,1326
"Australia",2021-11-09,1313
"Australia",2021-11-10,1233
"Australia",2021-11-11,1589
"Australia",2021-11-12,1422
"Australia",2021-11-13,1489
"Australia",2021-11-14,1116
"Australia",2021-11-15,1039
"Australia",2021-11-16,1030
"Australia",2021-11-17,1243
"Australia",2021-11-18,1301
"Australia",2021-11-19,1510
"Australia",2021-11-20,1364
"Australia",2021-11-21,1479
"Australia",2021-11-22,1223
"Australia",2021-11-23,1024
"Australia",2021-11-24,1463
"Australia",2021-11-25,1554
"Australia",2021-11-26,1633
"Australia",2021-11-27,1499
"Australia",2021-11-28,1258
"Australia",2021-11-29,1174
"Australia",2021-11-30,1106
"Australia",2021-12-01,1440
"Australia",2021-12-02,1722
"Australia",2021-12-03,1542
"Australia",2021-12-04,1710
"Australia",2021-12-05,1284
"Australia",2021-12-06,1296
"Australia",2021-12-07,1453
"Australia",2021-12-08,1730
"Australia",2021-12-09,1667
"Australia",2021-12-10,1748
"Australia",2021-12-11,1772
"Australia",2021-12-12,1569
"Australia",2021-12-13,1870
"Australia",2021-12-14,2016
"Australia",2021-12-15,2814
"Australia",2021-12-16,3423
"Australia",2021-12-17,3837
"Australia",2021-12-18,4110
"Australia",2021-12-19,3958
"Australia",2021-12-20,3986
"Australia",2021-12-21,4577
"Australia",2021-12-22,5729
"Australia",2021-12-23,8695
"Australia",2021-12-24,9128
"Australia",2021-12-25,9993
"Australia",2021-12-26,9619
"Australia",2021-12-27,10186
"Australia",2021-12-28,11267
"Australia",2021-12-29,18243
"Australia",2021-12-30,21346
"Australia",2021-12-31,32946
"Australia",2022-01-01,35326
"Australia",2022-01-02,32347
"Australia",2022-01-03,37218
"Australia",2022-01-04,47759
"Australia",2022-01-05,64774
"Australia",2022-01-06,72401
"Australia",2022-01-07,78166
"Australia",2022-01-08,116032
"Australia",2022-01-09,99651
"Australia",2022-01-10,71273
"Australia",2022-01-11,90847
"Australia",2022-01-12,103689
"Australia",2022-01-13,150702
"Australia",2022-01-14,130044
"Australia",2022-01-15,101232
"Australia",2022-01-16,86154
"Australia",2022-01-17,73818
"Australia",2022-01-18,72860
"Australia",2022-01-19,79555
