"state","country","date","cases"
"","Azerbaijan","2020-04-07",717
"","Azerbaijan","2020-04-08",822
"","Azerbaijan","2020-04-09",926
"","Azerbaijan","2020-04-10",991
"","Azerbaijan","2020-04-11",1058
"","Azerbaijan","2020-04-12",1098
"","Azerbaijan","2020-04-13",1148
"","Azerbaijan","2020-04-14",1197
"","Azerbaijan","2020-04-15",1253
"","Azerbaijan","2020-04-16",1283
"","Azerbaijan","2020-04-17",1340
"","Azerbaijan","2020-04-18",1373
"","Azerbaijan","2020-04-19",1398
"","Azerbaijan","2020-04-20",1436
"","Azerbaijan","2020-04-21",1480
"","Azerbaijan","2020-04-22",1518
"","Azerbaijan","2020-04-23",1548
"","Bahamas","2020-01-22",0
"","Bahamas","2020-01-23",0
"","Bahamas","2020-01-24",0
"","Bahamas","2020-01-25",0
"","Bahamas","2020-01-26",0
"","Bahamas","2020-01-27",0
"","Bahamas","2020-01-28",0
"","Bahamas","2020-01-29",0
"","Bahamas","2020-01-30",0
"","Bahamas","2020-01-31",0
"","Bahamas","2020-02-01",0
"","Bahamas","2020-02-02",0
"","Bahamas","2020-02-03",0
"","Bahamas","2020-02-04",0
"","Bahamas","2020-02-05",0
"","Bahamas","2020-02-06",0
"","Bahamas","2020-02-07",0
"","Bahamas","2020-02-08",0
"","Bahamas","2020-02-09",0
"","Bahamas","2020-02-10",0
"","Bahamas","2020-02-11",0
"","Bahamas","2020-02-12",0
"","Bahamas","2020-02-13",0
"","Bahamas","2020-02-14",0
"","Bahamas","2020-02-15",0
"","Bahamas","2020-02-16",0
"","Bahamas","2020-02-17",0
"","Bahamas","2020-02-18",0
"","Bahamas","2020-02-19",0
"","Bahamas","2020-02-20",0
"","Bahamas","2020-02-21",0
"","Bahamas","2020-02-22",0
"","Bahamas","2020-02-23",0
"","Bahamas","2020-02-24",0
"","Bahamas","2020-02-25",0
"","Bahamas","2020-02-26",0
"","Bahamas","2020-02-27",0
"","Bahamas","2020-02-28",0
"","Bahamas","2020-02-29",0
"","Bahamas","2020-03-01",0
"","Bahamas","2020-03-02",0
"","Bahamas","2020-03-03",0
"","Bahamas","2020-03-04",0
"","Bahamas","2020-03-05",0
"","Bahamas","2020-03-06",0
"","Bahamas","2020-03-07",0
"","Bahamas","2020-03-08",0
"","Bahamas","2020-03-09",0
"","Bahamas","2020-03-10",0
"","Bahamas","2020-03-11",0
"","Bahamas","2020-03-12",0
"","Bahamas","2020-03-13",0
"","Bahamas","2020-03-14",0
"","Bahamas","2020-03-15",0
"","Bahamas","2020-03-16",1
"","Bahamas","2020-03-17",1
"","Bahamas","2020-03-18",1
"","Bahamas","2020-03-19",3
"","Bahamas","2020-03-20",3
"","Bahamas","2020-03-21",4
"","Bahamas","2020-03-22",4
"","Bahamas","2020-03-23",4
"","Bahamas","2020-03-24",5
"","Bahamas","2020-03-25",5
"","Bahamas","2020-03-26",9
"","Bahamas","2020-03-27",10
"","Bahamas","2020-03-28",10
"","Bahamas","2020-03-29",11
"","Bahamas","2020-03-30",14
"","Bahamas","2020-03-31",14
"","Bahamas","2020-04-01",21
"","Bahamas","2020-04-02",24
"","Bahamas","2020-04-03",24
"","Bahamas","2020-04-04",28
"","Bahamas","2020-04-05",28
"","Bahamas","2020-04-06",29
"","Bahamas","2020-04-07",33
"","Bahamas","2020-04-08",40
"","Bahamas","2020-04-09",41
"","Bahamas","2020-04-10",42
"","Bahamas","2020-04-11",46
"","Bahamas","2020-04-12",46
"","Bahamas","2020-04-13",47
"","Bahamas","2020-04-14",49
"","Bahamas","2020-04-15",49
"","Bahamas","2020-04-16",53
"","Bahamas","2020-04-17",54
"","Bahamas","2020-04-18",55
"","Bahamas","2020-04-19",55
"","Bahamas","2020-04-20",60
"","Bahamas","2020-04-21",65
"","Bahamas","2020-04-22",65
"","Bahamas","2020-04-23",72
"","Bahrain","2020-01-22",0
"","Bahrain","2020-01-23",0
"","Bahrain","2020-01-24",0
"","Bahrain","2020-01-25",0
"","Bahrain","2020-01-26",0
"","Bahrain","2020-01-27",0
"","Bahrain","2020-01-28",0
"","Bahrain","2020-01-29",0
"","Bahrain","2020-01-30",0
"","Bahrain","2020-01-31",0
"","Bahrain","2020-02-01",0
"","Bahrain","2020-02-02",0
"","Bahrain","2020-02-03",0
"","Bahrain","2020-02-04",0
"","Bahrain","2020-02-05",0
"","Bahrain","2020-02-06",0
"","Bahrain","2020-02-07",0
"","Bahrain","2020-02-08",0
"","Bahrain","2020-02-09",0
"","Bahrain","2020-02-10",0
"","Bahrain","2020-02-11",0
"","Bahrain","2020-02-12",0
"","Bahrain","2020-02-13",0
"","Bahrain","2020-02-14",0
"","Bahrain","2020-02-15",0
"","Bahrain","2020-02-16",0
"","Bahrain","2020-02-17",0
"","Bahrain","2020-02-18",0
"","Bahrain","2020-02-19",0
"","Bahrain","2020-02-20",0
"","Bahrain","2020-02-21",0
"","Bahrain","2020-02-22",0
"","Bahrain","2020-02-23",0
"","Bahrain","2020-02-24",1
"","Bahrain","2020-02-25",23
"","Bahrain","2020-02-26",33
"","Bahrain","2020-02-27",33
"","Bahrain","2020-02-28",36
"","Bahrain","2020-02-29",41
"","Bahrain","2020-03-01",47
"","Bahrain","2020-03-02",49
"","Bahrain","2020-03-03",49
"","Bahrain","2020-03-04",52
"","Bahrain","2020-03-05",55
"","Bahrain","2020-03-06",60
"","Bahrain","2020-03-07",85
"","Bahrain","2020-03-08",85
"","Bahrain","2020-03-09",95
"","Bahrain","2020-03-10",110
"","Bahrain","2020-03-11",195
"","Bahrain","2020-03-12",195
"","Bahrain","2020-03-13",195
"","Bahrain","2020-03-14",210
"","Bahrain","2020-03-15",214
"","Bahrain","2020-03-16",214
"","Bahrain","2020-03-17",228
"","Bahrain","2020-03-18",256
"","Bahrain","2020-03-19",278
"","Bahrain","2020-03-20",285
"","Bahrain","2020-03-21",305
"","Bahrain","2020-03-22",334
"","Bahrain","2020-03-23",377
"","Bahrain","2020-03-24",392
"","Bahrain","2020-03-25",419
"","Bahrain","2020-03-26",458
"","Bahrain","2020-03-27",466
"","Bahrain","2020-03-28",476
"","Bahrain","2020-03-29",499
"","Bahrain","2020-03-30",515
"","Bahrain","2020-03-31",567
"","Bahrain","2020-04-01",569
"","Bahrain","2020-04-02",643
"","Bahrain","2020-04-03",672
"","Bahrain","2020-04-04",688
"","Bahrain","2020-04-05",700
"","Bahrain","2020-04-06",756
"","Bahrain","2020-04-07",811
"","Bahrain","2020-04-08",823
"","Bahrain","2020-04-09",887
"","Bahrain","2020-04-10",925
"","Bahrain","2020-04-11",1040
"","Bahrain","2020-04-12",1136
"","Bahrain","2020-04-13",1361
"","Bahrain","2020-04-14",1528
"","Bahrain","2020-04-15",1671
"","Bahrain","2020-04-16",1700
"","Bahrain","2020-04-17",1740
"","Bahrain","2020-04-18",1773
"","Bahrain","2020-04-19",1881
"","Bahrain","2020-04-20",1907
"","Bahrain","2020-04-21",1973
"","Bahrain","2020-04-22",2027
"","Bahrain","2020-04-23",2217
"","Bangladesh","2020-01-22",0
"","Bangladesh","2020-01-23",0
"","Bangladesh","2020-01-24",0
"","Bangladesh","2020-01-25",0
"","Bangladesh","2020-01-26",0
"","Bangladesh","2020-01-27",0
"","Bangladesh","2020-01-28",0
"","Bangladesh","2020-01-29",0
"","Bangladesh","2020-01-30",0
"","Bangladesh","2020-01-31",0
"","Bangladesh","2020-02-01",0
"","Bangladesh","2020-02-02",0
"","Bangladesh","2020-02-03",0
"","Bangladesh","2020-02-04",0
"","Bangladesh","2020-02-05",0
"","Bangladesh","2020-02-06",0
"","Bangladesh","2020-02-07",0
"","Bangladesh","2020-02-08",0
"","Bangladesh","2020-02-09",0
"","Bangladesh","2020-02-10",0
"","Bangladesh","2020-02-11",0
"","Bangladesh","2020-02-12",0
"","Bangladesh","2020-02-13",0
"","Bangladesh","2020-02-14",0
"","Bangladesh","2020-02-15",0
"","Bangladesh","2020-02-16",0
"","Bangladesh","2020-02-17",0
"","Bangladesh","2020-02-18",0
"","Bangladesh","2020-02-19",0
"","Bangladesh","2020-02-20",0
"","Bangladesh","2020-02-21",0
"","Bangladesh","2020-02-22",0
"","Bangladesh","2020-02-23",0
"","Bangladesh","2020-02-24",0
"","Bangladesh","2020-02-25",0
"","Bangladesh","2020-02-26",0
"","Bangladesh","2020-02-27",0
"","Bangladesh","2020-02-28",0
"","Bangladesh","2020-02-29",0
"","Bangladesh","2020-03-01",0
"","Bangladesh","2020-03-02",0
"","Bangladesh","2020-03-03",0
"","Bangladesh","2020-03-04",0
"","Bangladesh","2020-03-05",0
"","Bangladesh","2020-03-06",0
"","Bangladesh","2020-03-07",0
"","Bangladesh","2020-03-08",3
"","Bangladesh","2020-03-09",3
"","Bangladesh","2020-03-10",3
"","Bangladesh","2020-03-11",3
"","Bangladesh","2020-03-12",3
"","Bangladesh","2020-03-13",3
"","Bangladesh","2020-03-14",3
"","Bangladesh","2020-03-15",5
"","Bangladesh","2020-03-16",8
"","Bangladesh","2020-03-17",10
"","Bangladesh","2020-03-18",14
"","Bangladesh","2020-03-19",17
"","Bangladesh","2020-03-20",20
"","Bangladesh","2020-03-21",25
"","Bangladesh","2020-03-22",27
"","Bangladesh","2020-03-23",33
"","Bangladesh","2020-03-24",39
"","Bangladesh","2020-03-25",39
"","Bangladesh","2020-03-26",44
"","Bangladesh","2020-03-27",48
"","Bangladesh","2020-03-28",48
"","Bangladesh","2020-03-29",48
"","Bangladesh","2020-03-30",49
"","Bangladesh","2020-03-31",51
"","Bangladesh","2020-04-01",54
"","Bangladesh","2020-04-02",56
"","Bangladesh","2020-04-03",61
"","Bangladesh","2020-04-04",70
"","Bangladesh","2020-04-05",88
"","Bangladesh","2020-04-06",123
"","Bangladesh","2020-04-07",164
"","Bangladesh","2020-04-08",218
"","Bangladesh","2020-04-09",330
"","Bangladesh","2020-04-10",424
"","Bangladesh","2020-04-11",482
"","Bangladesh","2020-04-12",621
"","Bangladesh","2020-04-13",803
"","Bangladesh","2020-04-14",1012
"","Bangladesh","2020-04-15",1231
"","Bangladesh","2020-04-16",1572
"","Bangladesh","2020-04-17",1838
"","Bangladesh","2020-04-18",2144
"","Bangladesh","2020-04-19",2456
"","Bangladesh","2020-04-20",2948
"","Bangladesh","2020-04-21",3382
"","Bangladesh","2020-04-22",3772
"","Bangladesh","2020-04-23",4186
"","Barbados","2020-01-22",0
"","Barbados","2020-01-23",0
"","Barbados","2020-01-24",0
"","Barbados","2020-01-25",0
"","Barbados","2020-01-26",0
"","Barbados","2020-01-27",0
"","Barbados","2020-01-28",0
"","Barbados","2020-01-29",0
"","Barbados","2020-01-30",0
"","Barbados","2020-01-31",0
"","Barbados","2020-02-01",0
"","Barbados","2020-02-02",0
"","Barbados","2020-02-03",0
"","Barbados","2020-02-04",0
"","Barbados","2020-02-05",0
"","Barbados","2020-02-06",0
"","Barbados","2020-02-07",0
"","Barbados","2020-02-08",0
"","Barbados","2020-02-09",0
"","Barbados","2020-02-10",0
"","Barbados","2020-02-11",0
"","Barbados","2020-02-12",0
"","Barbados","2020-02-13",0
"","Barbados","2020-02-14",0
"","Barbados","2020-02-15",0
"","Barbados","2020-02-16",0
"","Barbados","2020-02-17",0
"","Barbados","2020-02-18",0
"","Barbados","2020-02-19",0
"","Barbados","2020-02-20",0
"","Barbados","2020-02-21",0
"","Barbados","2020-02-22",0
"","Barbados","2020-02-23",0
"","Barbados","2020-02-24",0
"","Barbados","2020-02-25",0
"","Barbados","2020-02-26",0
"","Barbados","2020-02-27",0
"","Barbados","2020-02-28",0
"","Barbados","2020-02-29",0
"","Barbados","2020-03-01",0
"","Barbados","2020-03-02",0
"","Barbados","2020-03-03",0
"","Barbados","2020-03-04",0
"","Barbados","2020-03-05",0
"","Barbados","2020-03-06",0
"","Barbados","2020-03-07",0
"","Barbados","2020-03-08",0
"","Barbados","2020-03-09",0
"","Barbados","2020-03-10",0
"","Barbados","2020-03-11",0
"","Barbados","2020-03-12",0
"","Barbados","2020-03-13",0
"","Barbados","2020-03-14",0
"","Barbados","2020-03-15",0
"","Barbados","2020-03-16",0
"","Barbados","2020-03-17",2
"","Barbados","2020-03-18",2
"","Barbados","2020-03-19",5
"","Barbados","2020-03-20",5
"","Barbados","2020-03-21",6
"","Barbados","2020-03-22",14
"","Barbados","2020-03-23",17
"","Barbados","2020-03-24",18
"","Barbados","2020-03-25",18
"","Barbados","2020-03-26",18
"","Barbados","2020-03-27",24
"","Barbados","2020-03-28",26
"","Barbados","2020-03-29",33
"","Barbados","2020-03-30",33
"","Barbados","2020-03-31",34
"","Barbados","2020-04-01",34
"","Barbados","2020-04-02",46
"","Barbados","2020-04-03",51
"","Barbados","2020-04-04",52
"","Barbados","2020-04-05",56
"","Barbados","2020-04-06",60
"","Barbados","2020-04-07",63
"","Barbados","2020-04-08",63
"","Barbados","2020-04-09",66
"","Barbados","2020-04-10",67
"","Barbados","2020-04-11",68
"","Barbados","2020-04-12",71
"","Barbados","2020-04-13",72
"","Barbados","2020-04-14",72
"","Barbados","2020-04-15",73
"","Barbados","2020-04-16",75
"","Barbados","2020-04-17",75
"","Barbados","2020-04-18",75
"","Barbados","2020-04-19",75
"","Barbados","2020-04-20",75
"","Barbados","2020-04-21",75
"","Barbados","2020-04-22",75
"","Barbados","2020-04-23",76
"","Belarus","2020-01-22",0
"","Belarus","2020-01-23",0
"","Belarus","2020-01-24",0
"","Belarus","2020-01-25",0
"","Belarus","2020-01-26",0
"","Belarus","2020-01-27",0
"","Belarus","2020-01-28",0
"","Belarus","2020-01-29",0
"","Belarus","2020-01-30",0
"","Belarus","2020-01-31",0
"","Belarus","2020-02-01",0
"","Belarus","2020-02-02",0
"","Belarus","2020-02-03",0
"","Belarus","2020-02-04",0
"","Belarus","2020-02-05",0
"","Belarus","2020-02-06",0
"","Belarus","2020-02-07",0
"","Belarus","2020-02-08",0
"","Belarus","2020-02-09",0
"","Belarus","2020-02-10",0
"","Belarus","2020-02-11",0
"","Belarus","2020-02-12",0
"","Belarus","2020-02-13",0
"","Belarus","2020-02-14",0
"","Belarus","2020-02-15",0
"","Belarus","2020-02-16",0
"","Belarus","2020-02-17",0
"","Belarus","2020-02-18",0
"","Belarus","2020-02-19",0
"","Belarus","2020-02-20",0
"","Belarus","2020-02-21",0
"","Belarus","2020-02-22",0
"","Belarus","2020-02-23",0
"","Belarus","2020-02-24",0
"","Belarus","2020-02-25",0
"","Belarus","2020-02-26",0
"","Belarus","2020-02-27",0
"","Belarus","2020-02-28",1
"","Belarus","2020-02-29",1
"","Belarus","2020-03-01",1
"","Belarus","2020-03-02",1
"","Belarus","2020-03-03",1
"","Belarus","2020-03-04",6
"","Belarus","2020-03-05",6
"","Belarus","2020-03-06",6
"","Belarus","2020-03-07",6
"","Belarus","2020-03-08",6
"","Belarus","2020-03-09",6
"","Belarus","2020-03-10",9
"","Belarus","2020-03-11",9
"","Belarus","2020-03-12",12
"","Belarus","2020-03-13",27
"","Belarus","2020-03-14",27
"","Belarus","2020-03-15",27
"","Belarus","2020-03-16",36
"","Belarus","2020-03-17",36
"","Belarus","2020-03-18",51
"","Belarus","2020-03-19",51
"","Belarus","2020-03-20",69
"","Belarus","2020-03-21",76
"","Belarus","2020-03-22",76
"","Belarus","2020-03-23",81
"","Belarus","2020-03-24",81
"","Belarus","2020-03-25",86
"","Belarus","2020-03-26",86
"","Belarus","2020-03-27",94
"","Belarus","2020-03-28",94
"","Belarus","2020-03-29",94
"","Belarus","2020-03-30",152
"","Belarus","2020-03-31",152
"","Belarus","2020-04-01",163
"","Belarus","2020-04-02",304
"","Belarus","2020-04-03",351
"","Belarus","2020-04-04",440
"","Belarus","2020-04-05",562
"","Belarus","2020-04-06",700
"","Belarus","2020-04-07",861
"","Belarus","2020-04-08",1066
"","Belarus","2020-04-09",1486
"","Belarus","2020-04-10",1981
"","Belarus","2020-04-11",2226
"","Belarus","2020-04-12",2578
"","Belarus","2020-04-13",2919
"","Belarus","2020-04-14",3281
"","Belarus","2020-04-15",3728
"","Belarus","2020-04-16",4204
"","Belarus","2020-04-17",4779
"","Belarus","2020-04-18",4779
"","Belarus","2020-04-19",4779
"","Belarus","2020-04-20",6264
"","Belarus","2020-04-21",6723
"","Belarus","2020-04-22",7281
"","Belarus","2020-04-23",8022
"","Belize","2020-01-22",0
"","Belize","2020-01-23",0
"","Belize","2020-01-24",0
"","Belize","2020-01-25",0
"","Belize","2020-01-26",0
"","Belize","2020-01-27",0
"","Belize","2020-01-28",0
"","Belize","2020-01-29",0
"","Belize","2020-01-30",0
"","Belize","2020-01-31",0
"","Belize","2020-02-01",0
"","Belize","2020-02-02",0
"","Belize","2020-02-03",0
"","Belize","2020-02-04",0
"","Belize","2020-02-05",0
"","Belize","2020-02-06",0
"","Belize","2020-02-07",0
"","Belize","2020-02-08",0
"","Belize","2020-02-09",0
"","Belize","2020-02-10",0
"","Belize","2020-02-11",0
"","Belize","2020-02-12",0
"","Belize","2020-02-13",0
"","Belize","2020-02-14",0
"","Belize","2020-02-15",0
"","Belize","2020-02-16",0
"","Belize","2020-02-17",0
"","Belize","2020-02-18",0
"","Belize","2020-02-19",0
"","Belize","2020-02-20",0
"","Belize","2020-02-21",0
"","Belize","2020-02-22",0
"","Belize","2020-02-23",0
"","Belize","2020-02-24",0
"","Belize","2020-02-25",0
"","Belize","2020-02-26",0
"","Belize","2020-02-27",0
"","Belize","2020-02-28",0
"","Belize","2020-02-29",0
"","Belize","2020-03-01",0
"","Belize","2020-03-02",0
"","Belize","2020-03-03",0
"","Belize","2020-03-04",0
"","Belize","2020-03-05",0
"","Belize","2020-03-06",0
"","Belize","2020-03-07",0
"","Belize","2020-03-08",0
"","Belize","2020-03-09",0
"","Belize","2020-03-10",0
"","Belize","2020-03-11",0
"","Belize","2020-03-12",0
"","Belize","2020-03-13",0
"","Belize","2020-03-14",0
"","Belize","2020-03-15",0
"","Belize","2020-03-16",0
"","Belize","2020-03-17",0
"","Belize","2020-03-18",0
"","Belize","2020-03-19",0
"","Belize","2020-03-20",0
"","Belize","2020-03-21",0
"","Belize","2020-03-22",0
"","Belize","2020-03-23",1
"","Belize","2020-03-24",1
"","Belize","2020-03-25",2
"","Belize","2020-03-26",2
"","Belize","2020-03-27",2
"","Belize","2020-03-28",2
"","Belize","2020-03-29",2
"","Belize","2020-03-30",3
"","Belize","2020-03-31",3
"","Belize","2020-04-01",3
"","Belize","2020-04-02",3
"","Belize","2020-04-03",4
"","Belize","2020-04-04",4
"","Belize","2020-04-05",5
"","Belize","2020-04-06",7
"","Belize","2020-04-07",7
"","Belize","2020-04-08",8
"","Belize","2020-04-09",9
"","Belize","2020-04-10",10
"","Belize","2020-04-11",13
"","Belize","2020-04-12",14
"","Belize","2020-04-13",18
"","Belize","2020-04-14",18
"","Belize","2020-04-15",18
"","Belize","2020-04-16",18
"","Belize","2020-04-17",18
"","Belize","2020-04-18",18
"","Belize","2020-04-19",18
"","Belize","2020-04-20",18
"","Belize","2020-04-21",18
"","Belize","2020-04-22",18
"","Belize","2020-04-23",18
"","Benin","2020-01-22",0
"","Benin","2020-01-23",0
"","Benin","2020-01-24",0
"","Benin","2020-01-25",0
"","Benin","2020-01-26",0
"","Benin","2020-01-27",0
"","Benin","2020-01-28",0
"","Benin","2020-01-29",0
"","Benin","2020-01-30",0
"","Benin","2020-01-31",0
"","Benin","2020-02-01",0
"","Benin","2020-02-02",0
"","Benin","2020-02-03",0
"","Benin","2020-02-04",0
"","Benin","2020-02-05",0
"","Benin","2020-02-06",0
"","Benin","2020-02-07",0
"","Benin","2020-02-08",0
"","Benin","2020-02-09",0
"","Benin","2020-02-10",0
"","Benin","2020-02-11",0
"","Benin","2020-02-12",0
"","Benin","2020-02-13",0
"","Benin","2020-02-14",0
"","Benin","2020-02-15",0
"","Benin","2020-02-16",0
"","Benin","2020-02-17",0
"","Benin","2020-02-18",0
"","Benin","2020-02-19",0
"","Benin","2020-02-20",0
"","Benin","2020-02-21",0
"","Benin","2020-02-22",0
"","Benin","2020-02-23",0
"","Benin","2020-02-24",0
"","Benin","2020-02-25",0
"","Benin","2020-02-26",0
"","Benin","2020-02-27",0
"","Benin","2020-02-28",0
"","Benin","2020-02-29",0
"","Benin","2020-03-01",0
"","Benin","2020-03-02",0
"","Benin","2020-03-03",0
"","Benin","2020-03-04",0
"","Benin","2020-03-05",0
"","Benin","2020-03-06",0
"","Benin","2020-03-07",0
"","Benin","2020-03-08",0
"","Benin","2020-03-09",0
"","Benin","2020-03-10",0
"","Benin","2020-03-11",0
"","Benin","2020-03-12",0
"","Benin","2020-03-13",0
"","Benin","2020-03-14",0
"","Benin","2020-03-15",0
"","Benin","2020-03-16",1
"","Benin","2020-03-17",1
"","Benin","2020-03-18",2
"","Benin","2020-03-19",2
"","Benin","2020-03-20",2
"","Benin","2020-03-21",2
"","Benin","2020-03-22",2
"","Benin","2020-03-23",5
"","Benin","2020-03-24",6
"","Benin","2020-03-25",6
"","Benin","2020-03-26",6
"","Benin","2020-03-27",6
"","Benin","2020-03-28",6
"","Benin","2020-03-29",6
"","Benin","2020-03-30",6
"","Benin","2020-03-31",9
"","Benin","2020-04-01",13
"","Benin","2020-04-02",13
"","Benin","2020-04-03",16
"","Benin","2020-04-04",16
"","Benin","2020-04-05",22
"","Benin","2020-04-06",26
"","Benin","2020-04-07",26
"","Benin","2020-04-08",26
"","Benin","2020-04-09",26
"","Benin","2020-04-10",35
"","Benin","2020-04-11",35
"","Benin","2020-04-12",35
"","Benin","2020-04-13",35
"","Benin","2020-04-14",35
"","Benin","2020-04-15",35
"","Benin","2020-04-16",35
"","Benin","2020-04-17",35
"","Benin","2020-04-18",35
"","Benin","2020-04-19",35
"","Benin","2020-04-20",54
"","Benin","2020-04-21",54
"","Benin","2020-04-22",54
"","Benin","2020-04-23",54
"","Bhutan","2020-01-22",0
"","Bhutan","2020-01-23",0
"","Bhutan","2020-01-24",0
"","Bhutan","2020-01-25",0
"","Bhutan","2020-01-26",0
"","Bhutan","2020-01-27",0
"","Bhutan","2020-01-28",0
"","Bhutan","2020-01-29",0
"","Bhutan","2020-01-30",0
"","Bhutan","2020-01-31",0
"","Bhutan","2020-02-01",0
"","Bhutan","2020-02-02",0
"","Bhutan","2020-02-03",0
